title,genre
Neuromancer,Fiction
Neuromancer,Cyberpunk
Neuromancer,Classics
Neuromancer,Dystopia
Neuromancer,Fantasy
Speaker for the Dead,Fiction
Speaker for the Dead,Fantasy
Speaker for the Dead,Audiobook
Speaker for the Dead,Aliens
Speaker for the Dead,Space
Snow Crash,Fiction
Snow Crash,Cyberpunk
Snow Crash,Fantasy
Snow Crash,Dystopia
Snow Crash,Novels
The Martian Chronicles,Fiction
The Martian Chronicles,Classics
The Martian Chronicles,Fantasy
The Martian Chronicles,Literature
The Martian Chronicles,American
The Foundation Trilogy,Fiction
The Foundation Trilogy,Classics
The Foundation Trilogy,Fantasy
The Foundation Trilogy,Space
The Foundation Trilogy,Literature
Jurassic Park,Fiction
Jurassic Park,Thriller
Jurassic Park,Adventure
Jurassic Park,Fantasy
Jurassic Park,Horror
2001: A Space Odyssey,Fiction
2001: A Space Odyssey,Classics
2001: A Space Odyssey,Space
2001: A Space Odyssey,Novels
2001: A Space Odyssey,Fantasy
The Time Machine,Classics
The Time Machine,Fiction
The Time Machine,Fantasy
The Time Machine,Dystopia
The Time Machine,Literature
Starship Troopers,Fiction
Starship Troopers,Classics
Starship Troopers,War
Starship Troopers,War
Starship Troopers,Space
The Lord of the Rings,Classics
The Lord of the Rings,Fantasy
The Lord of the Rings,Literature
The Lord of the Rings,Fantasy
The Lord of the Rings,Novels
Flowers for Algernon,Fiction
Flowers for Algernon,Classics
Flowers for Algernon,Literature
Flowers for Algernon,Psychology
Flowers for Algernon,Academic
The Left Hand of Darkness,Fiction
The Left Hand of Darkness,Fantasy
The Left Hand of Darkness,Classics
The Left Hand of Darkness,Feminism
The Left Hand of Darkness,Novels
The War of the Worlds,Classics
The War of the Worlds,Fiction
The War of the Worlds,Fantasy
The War of the Worlds,Horror
The War of the Worlds,Literature
Ender's Shadow,Fiction
Ender's Shadow,Fantasy
Ender's Shadow,Audiobook
Ender's Shadow,Space
Ender's Shadow,Adventure
The Name of the Wind,Fantasy
The Name of the Wind,Fiction
The Name of the Wind,Fantasy
The Name of the Wind,Fantasy
The Name of the Wind,Fantasy
Cat's Cradle,Fiction
Cat's Cradle,Classics
Cat's Cradle,Humor
Cat's Cradle,Literature
Cat's Cradle,Novels
Childhood's End,Fiction
Childhood's End,Classics
Childhood's End,Dystopia
Childhood's End,Aliens
Childhood's End,Fantasy
The Moon Is a Harsh Mistress,Fiction
The Moon Is a Harsh Mistress,Classics
The Moon Is a Harsh Mistress,Fantasy
The Moon Is a Harsh Mistress,Audiobook
The Moon Is a Harsh Mistress,Politics
The Forever War,Fiction
The Forever War,War
The Forever War,War
The Forever War,Space
The Forever War,Classics
Rendezvous with Rama,Fiction
Rendezvous with Rama,Classics
Rendezvous with Rama,Space
Rendezvous with Rama,Aliens
Rendezvous with Rama,Novels
A Canticle for Leibowitz,Fiction
A Canticle for Leibowitz,Classics
A Canticle for Leibowitz,Dystopia
A Canticle for Leibowitz,Fantasy
A Canticle for Leibowitz,Religion
Ready Player One,Dystopia
Ready Player One,Childrens
Ready Player One,Classics
Ready Player One,Literature
Ready Player One,Childrens
Old Man's War,Fiction
Old Man's War,Space
Old Man's War,War
Old Man's War,War
Old Man's War,Space
Dragonflight,Fantasy
Dragonflight,Fantasy
Dragonflight,Dragons
Dragonflight,Fiction
Dragonflight,Fantasy
Ringworld,Fiction
Ringworld,Classics
Ringworld,Fantasy
Ringworld,Space
Ringworld,Audiobook
Contact,Fiction
Contact,Classics
Contact,Space
Contact,Novels
Contact,Fantasy
Twenty Thousand Leagues Under the Sea,Classics
Twenty Thousand Leagues Under the Sea,Fiction
Twenty Thousand Leagues Under the Sea,Adventure
Twenty Thousand Leagues Under the Sea,Fantasy
Twenty Thousand Leagues Under the Sea,Cultural
The Dispossessed,Fiction
The Dispossessed,Fantasy
The Dispossessed,Dystopia
The Dispossessed,Classics
The Dispossessed,Politics
"The Diamond Age: Or, a Young Lady's Illustrated Primer",Fiction
"The Diamond Age: Or, a Young Lady's Illustrated Primer",Cyberpunk
"The Diamond Age: Or, a Young Lady's Illustrated Primer",Steampunk
"The Diamond Age: Or, a Young Lady's Illustrated Primer",Fantasy
"The Diamond Age: Or, a Young Lady's Illustrated Primer",Dystopia
Frankenstein,Classics
Frankenstein,Fiction
Frankenstein,Horror
Frankenstein,Gothic
Frankenstein,Fantasy
I Am Legend and Other Stories,Horror
I Am Legend and Other Stories,Fiction
I Am Legend and Other Stories,Paranormal
I Am Legend and Other Stories,Vampires
I Am Legend and Other Stories,Fantasy
World War Z: An Oral History of the Zombie War,Horror
World War Z: An Oral History of the Zombie War,Fiction
World War Z: An Oral History of the Zombie War,Horror
World War Z: An Oral History of the Zombie War,Zombies
World War Z: An Oral History of the Zombie War,Fantasy
The Sparrow,Fiction
The Sparrow,Fantasy
The Sparrow,Religion
The Sparrow,Aliens
The Sparrow,Adult
The Man in the High Castle,Fiction
The Man in the High Castle,Dystopia
The Man in the High Castle,Classics
The Man in the High Castle,Historical
The Man in the High Castle,Fantasy
American Gods,Fantasy
American Gods,Fiction
American Gods,Fantasy
American Gods,Fantasy
American Gods,Mythology
Never Let Me Go,Fiction
Never Let Me Go,Dystopia
Never Let Me Go,Novels
Never Let Me Go,Romance
Never Let Me Go,Adult
Ubik,Fiction
Ubik,Classics
Ubik,Mystery
Ubik,Novels
Ubik,Fantasy
The Andromeda Strain,Fiction
The Andromeda Strain,Thriller
The Andromeda Strain,Mystery
The Andromeda Strain,Horror
The Andromeda Strain,Suspense
Uglies,Dystopia
Uglies,Fiction
Uglies,Fantasy
Uglies,Romance
Uglies,Teen
"The Hobbit, or There and Back Again",Fantasy
"The Hobbit, or There and Back Again",Classics
"The Hobbit, or There and Back Again",Fiction
"The Hobbit, or There and Back Again",Adventure
"The Hobbit, or There and Back Again",Fantasy
The Mote in God's Eye,Fiction
The Mote in God's Eye,Space
The Mote in God's Eye,Aliens
The Mote in God's Eye,Fantasy
The Mote in God's Eye,Audiobook
The Stars My Destination,Fiction
The Stars My Destination,Classics
The Stars My Destination,Cyberpunk
The Stars My Destination,Space
The Stars My Destination,Fantasy
Oryx and Crake,Fiction
Oryx and Crake,Dystopia
Oryx and Crake,Fantasy
Oryx and Crake,Cultural
Oryx and Crake,Canada
Second Foundation,Fiction
Second Foundation,Classics
Second Foundation,Space
Second Foundation,Fantasy
Second Foundation,Novels
Journey to the Center of the Earth,Classics
Journey to the Center of the Earth,Fiction
Journey to the Center of the Earth,Adventure
Journey to the Center of the Earth,Fantasy
Journey to the Center of the Earth,Cultural
Solaris,Fiction
Solaris,Classics
Solaris,Philosophy
Solaris,Novels
Solaris,Fantasy
The Return of the King,Fantasy
The Return of the King,Fiction
The Return of the King,Classics
The Return of the King,Adventure
The Return of the King,Fantasy
The Two Towers,Fantasy
The Two Towers,Fiction
The Two Towers,Classics
The Two Towers,Adventure
The Two Towers,Fantasy
The Day of the Triffids,Fiction
The Day of the Triffids,Classics
The Day of the Triffids,Horror
The Day of the Triffids,Dystopia
The Day of the Triffids,Fantasy
Doomsday Book,Historical
Doomsday Book,Fiction
Doomsday Book,Fantasy
Doomsday Book,Historical
Doomsday Book,Historical
Red Mars,Fiction
Red Mars,Space
Red Mars,Fantasy
Red Mars,Space
Red Mars,Audiobook
The Sirens of Titan,Fiction
The Sirens of Titan,Classics
The Sirens of Titan,Humor
The Sirens of Titan,Literature
The Sirens of Titan,Novels
The Illustrated Man,Fiction
The Illustrated Man,Classics
The Illustrated Man,Fantasy
The Illustrated Man,Horror
The Illustrated Man,Literature
Timeline,Fiction
Timeline,Thriller
Timeline,Historical
Timeline,Fantasy
Timeline,Adventure
The Fall of Hyperion,Fiction
The Fall of Hyperion,Fantasy
The Fall of Hyperion,Space
The Fall of Hyperion,Audiobook
The Fall of Hyperion,Space
The Caves of Steel,Fiction
The Caves of Steel,Mystery
The Caves of Steel,Classics
The Caves of Steel,Robots
The Caves of Steel,Mystery
The Martian,Fiction
The Martian,Audiobook
The Martian,Adventure
The Martian,Space
The Martian,Adult
A Fire Upon the Deep,Fiction
A Fire Upon the Deep,Space
A Fire Upon the Deep,Fantasy
A Fire Upon the Deep,Space
A Fire Upon the Deep,Aliens
The Invisible Man,Classics
The Invisible Man,Fiction
The Invisible Man,Fantasy
The Invisible Man,Horror
The Invisible Man,Literature
Foundation and Empire,Fiction
Foundation and Empire,Classics
Foundation and Empire,Space
Foundation and Empire,Fantasy
Foundation and Empire,Novels
Xenocide,Fiction
Xenocide,Fantasy
Xenocide,Audiobook
Xenocide,Space
Xenocide,Aliens
A Scanner Darkly,Fiction
A Scanner Darkly,Dystopia
A Scanner Darkly,Novels
A Scanner Darkly,Classics
A Scanner Darkly,Cyberpunk
The Lathe of Heaven,Fiction
The Lathe of Heaven,Fantasy
The Lathe of Heaven,Dystopia
The Lathe of Heaven,Classics
The Lathe of Heaven,Novels
Anathem,Fiction
Anathem,Fantasy
Anathem,Philosophy
Anathem,Audiobook
Anathem,Novels
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Fantasy
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Fiction
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Humor
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Fantasy
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Humor
To Say Nothing of the Dog,Fiction
To Say Nothing of the Dog,Historical
To Say Nothing of the Dog,Fantasy
To Say Nothing of the Dog,Humor
To Say Nothing of the Dog,Historical
The Player of Games,Fiction
The Player of Games,Space
The Player of Games,Fantasy
The Player of Games,Cultural
The Player of Games,Space
Flatland: A Romance of Many Dimensions,Fiction
Flatland: A Romance of Many Dimensions,Classics
Flatland: A Romance of Many Dimensions,Science
Flatland: A Romance of Many Dimensions,Fantasy
Flatland: A Romance of Many Dimensions,Philosophy
Gateway,Fiction
Gateway,Space
Gateway,Classics
Gateway,Space
Gateway,Audiobook
Altered Carbon,Fiction
Altered Carbon,Cyberpunk
Altered Carbon,Mystery
Altered Carbon,Mystery
Altered Carbon,Noir
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,Fiction
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,Fantasy
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,Christian
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,Classics
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,Religion
The Shadow of the Torturer,Fantasy
The Shadow of the Torturer,Fiction
The Shadow of the Torturer,Novels
The Shadow of the Torturer,Audiobook
The Shadow of the Torturer,Dystopia
Barrayar,Fiction
Barrayar,Space
Barrayar,Fantasy
Barrayar,Audiobook
Barrayar,Romance
The Way of Kings,Fantasy
The Way of Kings,Fiction
The Way of Kings,Fantasy
The Way of Kings,Fantasy
The Way of Kings,Audiobook
Kindred,Historical
Kindred,Fiction
Kindred,Fantasy
Kindred,Historical
Kindred,Classics
Sphere,Fiction
Sphere,Thriller
Sphere,Horror
Sphere,Suspense
Sphere,Mystery
The Guernsey Literary and Potato Peel Pie Society,Historical
The Guernsey Literary and Potato Peel Pie Society,Fiction
The Guernsey Literary and Potato Peel Pie Society,Historical
The Guernsey Literary and Potato Peel Pie Society,Romance
The Guernsey Literary and Potato Peel Pie Society,War
City of Ashes,Fantasy
City of Ashes,Fantasy
City of Ashes,Paranormal
City of Ashes,Romance
City of Ashes,Fantasy
The Last Lecture,Memoir
The Last Lecture,Biography
The Last Lecture,Philosophy
The Last Lecture,Biography
The Last Lecture,Audiobook
The Graveyard Book,Fantasy
The Graveyard Book,Fiction
The Graveyard Book,Horror
The Graveyard Book,Childrens
The Graveyard Book,Childrens
Graceling,Fantasy
Graceling,Romance
Graceling,Fiction
Graceling,Adventure
Graceling,Fantasy
The Battle of the Labyrinth,Fantasy
The Battle of the Labyrinth,Fantasy
The Battle of the Labyrinth,Mythology
The Battle of the Labyrinth,Fiction
The Battle of the Labyrinth,Childrens
The Story of Edgar Sawtelle,Fiction
The Story of Edgar Sawtelle,Animals
The Story of Edgar Sawtelle,Animals
The Story of Edgar Sawtelle,Dogs
The Story of Edgar Sawtelle,Adult
People of the Book,Historical
People of the Book,Fiction
People of the Book,Historical
People of the Book,Writing
People of the Book,Mystery
Frostbite,Fantasy
Frostbite,Paranormal
Frostbite,Vampires
Frostbite,Fantasy
Frostbite,Paranormal
Paper Towns,Fiction
Paper Towns,Romance
Paper Towns,Mystery
Paper Towns,Teen
Paper Towns,Adventure
The Tales of Beedle the Bard,Fantasy
The Tales of Beedle the Bard,Fiction
The Tales of Beedle the Bard,Childrens
The Tales of Beedle the Bard,Fantasy
The Tales of Beedle the Bard,Magic
Brisingr,Fantasy
Brisingr,Fiction
Brisingr,Fantasy
Brisingr,Dragons
Brisingr,Adventure
Shadow Kiss,Paranormal
Shadow Kiss,Vampires
Shadow Kiss,Fantasy
Shadow Kiss,Fantasy
Shadow Kiss,Paranormal
Untamed,Paranormal
Untamed,Vampires
Untamed,Fantasy
Untamed,Fantasy
Untamed,Paranormal
When You Are Engulfed in Flames,Humor
When You Are Engulfed in Flames,Memoir
When You Are Engulfed in Flames,Writing
When You Are Engulfed in Flames,Essays
When You Are Engulfed in Flames,Humor
The Gargoyle,Fiction
The Gargoyle,Fantasy
The Gargoyle,Historical
The Gargoyle,Romance
The Gargoyle,Historical
Little Brother,Fiction
Little Brother,Dystopia
Little Brother,Teen
Little Brother,Cyberpunk
Little Brother,Science
Chosen,Fantasy
Chosen,Fiction
Chosen,Christian
Chosen,Adventure
Chosen,Teen
The Time Paradox,Fantasy
The Time Paradox,Fiction
The Time Paradox,Adventure
The Time Paradox,Childrens
The Time Paradox,Fantasy
Lock and Key,Romance
Lock and Key,Fiction
Lock and Key,Teen
Duma Key,Horror
Duma Key,Fiction
Duma Key,Thriller
Duma Key,Fantasy
Duma Key,Fantasy
City of Thieves,Historical
City of Thieves,Fiction
City of Thieves,War
City of Thieves,Cultural
City of Thieves,Russia
Wake,Romance
Wake,Fiction
Wake,Fantasy
Wake,Fantasy
Wake,Mystery
Dewey: The Small-Town Library Cat Who Touched the World,Animals
Dewey: The Small-Town Library Cat Who Touched the World,Memoir
Dewey: The Small-Town Library Cat Who Touched the World,Animals
Dewey: The Small-Town Library Cat Who Touched the World,Cats
Dewey: The Small-Town Library Cat Who Touched the World,Biography
The Pigeon Wants a Puppy!,Childrens
The Pigeon Wants a Puppy!,Childrens
The Pigeon Wants a Puppy!,Animals
The Pigeon Wants a Puppy!,Humor
The Pigeon Wants a Puppy!,Childrens
Change of Heart,Fiction
Change of Heart,Drama
Change of Heart,Adult
Change of Heart,Novels
Change of Heart,Audiobook
The Lucky One,Romance
The Lucky One,Fiction
The Lucky One,Adult
The Lucky One,Romance
The Lucky One,Love
Grip of the Shadow Plague,Fantasy
Grip of the Shadow Plague,Fiction
Grip of the Shadow Plague,Childrens
Grip of the Shadow Plague,Adventure
Grip of the Shadow Plague,Fantasy
Olive Kitteridge,Fiction
Olive Kitteridge,Adult
Olive Kitteridge,Novels
Olive Kitteridge,Audiobook
Olive Kitteridge,Literature
The Hour I First Believed,Fiction
The Hour I First Believed,Historical
The Hour I First Believed,Adult
The Hour I First Believed,Drama
The Hour I First Believed,Novels
The Monsters of Templeton,Fiction
The Monsters of Templeton,Mystery
The Monsters of Templeton,Fantasy
The Monsters of Templeton,Historical
The Monsters of Templeton,Novels
Iron Kissed,Fantasy
Iron Kissed,Fantasy
Iron Kissed,Fantasy
Iron Kissed,Paranormal
Iron Kissed,Romance
The Summoning,Fantasy
The Summoning,Fantasy
The Summoning,Paranormal
The Summoning,Fantasy
The Summoning,Fantasy
Acheron,Romance
Acheron,Fantasy
Acheron,Paranormal
Acheron,Romance
Acheron,Fantasy
Love the One You're With,Fiction
